,date,incident_id,state,n_killed,n_injured,total
132332,2016-06-25,589192,Pennsylvania,3,0,3
48865,2014-12-06,261305,South Carolina,1,2,3
196982,2017-07-07,886174,Texas,0,3,3
132270,2016-06-24,587523,Texas,3,0,3
226094,2018-01-01,1019113,California,0,3,3
197154,2017-07-08,886678,Colorado,0,3,3
197060,2017-07-07,884930,Georgia,1,2,3
197063,2017-07-08,885905,New Jersey,0,3,3
48757,2014-12-05,259725,California,0,3,3
132252,2016-06-24,592324,Maryland,1,2,3
197091,2017-07-08,886740,Arizona,2,1,3
226093,2018-01-01,1019029,Ohio,2,1,3
101308,2015-12-01,456105,Texas,2,1,3
197144,2017-07-08,885856,Pennsylvania,0,3,3
193643,2017-06-18,870691,Texas,0,3,3
193623,2017-06-18,872189,Georgia,3,0,3
231163,2018-02-03,1042306,Wisconsin,0,3,3
190427,2017-05-31,857206,Minnesota,3,0,3
136036,2016-07-17,608211,Florida,0,3,3
190167,2017-05-29,854582,Arizona,1,2,3
135998,2016-07-17,606853,California,0,3,3
54567,2015-01-20,281710,Ohio,0,3,3
54550,2015-01-20,281720,District of Columbia,0,3,3
54543,2015-01-20,281842,West Virginia,2,1,3
54531,2015-01-20,282826,Pennsylvania,1,2,3
54489,2015-01-19,280742,Wisconsin,1,2,3
190302,2017-05-30,855943,Texas,3,0,3
226732,2018-01-06,1021780,New York,1,2,3
190339,2017-05-30,856170,Pennsylvania,0,3,3
135968,2016-07-17,605597,Iowa,1,2,3
97686,2015-11-05,443318,Texas,0,3,3
5819,2014-02-10,105816,North Carolina,0,3,3
190358,2017-05-30,856135,Louisiana,0,3,3
97690,2015-11-05,443515,Illinois,0,3,3
135955,2016-07-17,606861,California,0,3,3
54448,2015-01-19,281473,California,1,2,3
5814,2014-02-10,107992,Michigan,3,0,3
54643,2015-01-20,281032,California,0,3,3
16245,2014-05-08,133134,Illinois,0,3,3
190099,2017-05-29,855262,New York,0,3,3
136111,2016-07-18,605775,New York,0,3,3
189886,2017-05-28,853996,Washington,0,3,3
189924,2017-05-28,853854,Virginia,1,2,3
136145,2016-07-18,606506,Kansas,0,3,3
189936,2017-05-28,853926,Colorado,0,3,3
189942,2017-05-28,854123,Pennsylvania,3,0,3
21042,2014-06-10,145620,Delaware,1,2,3
189961,2017-05-28,854587,Arkansas,1,2,3
97508,2015-11-04,442631,Florida,1,2,3
5860,2014-02-10,105249,Indiana,0,3,3
136046,2016-07-17,605663,Louisiana,0,3,3
189975,2017-05-29,855560,Georgia,1,2,3
97514,2015-11-04,442638,Florida,1,2,3
190019,2017-05-29,855520,Illinois,0,3,3
231276,2018-02-04,1043175,Mississippi,1,2,3
190033,2017-05-29,855524,Illinois,1,2,3
190043,2017-05-29,855515,Illinois,1,2,3
97571,2015-11-04,442509,Pennsylvania,2,1,3
54664,2015-01-20,282561,California,3,0,3
190420,2017-05-31,857453,Virginia,1,2,3
190442,2017-05-31,857108,Alabama,1,2,3
98000,2015-11-07,444937,North Carolina,0,3,3
11859,2014-04-04,122114,Alabama,1,2,3
97833,2015-11-06,443233,New Jersey,1,2,3
190830,2017-06-02,858882,California,0,3,3
54223,2015-01-17,279586,Illinois,0,3,3
97835,2015-11-06,443589,Illinois,1,2,3
54188,2015-01-17,279566,Florida,2,1,3
5765,2014-02-09,105683,California,1,2,3
135857,2016-07-16,605180,Minnesota,1,2,3
97865,2015-11-06,443832,New York,0,3,3
231309,2018-02-04,1043136,North Carolina,2,1,3
135836,2016-07-16,605001,California,1,2,3
135832,2016-07-16,604695,Connecticut,0,3,3
190912,2017-06-03,911700,Michigan,0,3,3
97893,2015-11-06,443097,Illinois,0,3,3
135824,2016-07-16,604297,Ohio,0,3,3
5755,2014-02-09,105225,Illinois,0,3,3
190965,2017-06-03,859855,California,0,3,3
54055,2015-01-16,279708,California,1,2,3
54050,2015-01-16,279478,Missouri,2,1,3
54040,2015-01-16,279209,Florida,2,1,3
54257,2015-01-17,279636,Tennessee,2,1,3
135883,2016-07-17,606005,District of Columbia,0,3,3
54277,2015-01-18,280971,Florida,2,1,3
54353,2015-01-18,280198,Minnesota,3,0,3
16229,2014-05-08,132921,Ohio,0,3,3
190511,2017-05-31,857584,Pennsylvania,2,1,3
135929,2016-07-17,605556,North Carolina,0,3,3
54398,2015-01-19,281559,Pennsylvania,1,2,3
5801,2014-02-10,105424,Arkansas,1,2,3
190541,2017-05-31,857733,Mississippi,0,3,3
190552,2017-05-31,856531,Mississippi,2,1,3
54374,2015-01-18,280153,Alabama,0,3,3
226729,2018-01-06,1021916,Tennessee,0,3,3
54279,2015-01-18,280895,New Jersey,1,2,3
190576,2017-06-01,857613,Indiana,3,0,3
21094,2014-06-11,145396,Utah,1,2,3
190636,2017-06-01,857937,Illinois,1,2,3
97774,2015-11-05,443399,Pennsylvania,0,3,3
97777,2015-11-05,443258,Connecticut,1,2,3
16219,2014-05-08,133169,Idaho,2,1,3
190725,2017-06-02,858330,Virginia,1,2,3
21102,2014-06-11,145485,Arizona,0,3,3
136184,2016-07-18,609362,New Jersey,0,3,3
189865,2017-05-28,854087,Illinois,0,3,3
136187,2016-07-18,606436,North Carolina,0,3,3
54944,2015-01-23,283300,Delaware,1,2,3
136917,2016-07-23,611103,Louisiana,0,3,3
231215,2018-02-03,1042532,Colorado,2,1,3
20935,2014-06-09,144152,Washington,2,1,3
136891,2016-07-23,610228,Florida,2,1,3
96936,2015-10-31,440128,Illinois,0,3,3
55810,2015-01-30,285928,Ohio,2,1,3
231220,2018-02-03,1042240,Michigan,3,0,3
136858,2016-07-22,609770,Illinois,0,3,3
5991,2014-02-12,106365,Tennessee,1,2,3
188925,2017-05-23,850249,Pennsylvania,1,2,3
96982,2015-10-31,439991,South Carolina,1,2,3
55673,2015-01-29,285866,North Carolina,0,3,3
136798,2016-07-22,609604,California,3,0,3
97002,2015-11-01,440780,New York,0,3,3
55644,2015-01-28,285728,Alabama,0,3,3
189049,2017-05-24,851537,California,1,2,3
189074,2017-05-24,851007,Tennessee,1,2,3
226803,2018-01-07,1022524,South Carolina,2,1,3
189092,2017-05-24,851143,Missouri,0,3,3
55881,2015-01-30,286570,Georgia,0,3,3
55894,2015-01-30,286348,Florida,0,3,3
188676,2017-05-22,850121,Michigan,3,0,3
188628,2017-05-22,849980,Illinois,2,1,3
188483,2017-05-21,848450,Illinois,1,2,3
137066,2016-07-24,611817,New York,0,3,3
137044,2016-07-23,610532,New Jersey,1,2,3
56107,2015-02-01,287186,South Carolina,0,3,3
20911,2014-06-09,151171,Arizona,3,0,3
56022,2015-01-31,286879,Texas,0,3,3
136974,2016-07-23,610446,Louisiana,1,2,3
188610,2017-05-21,848738,New York,0,3,3
20923,2014-06-09,144549,Washington,2,1,3
188675,2017-05-22,850202,Minnesota,0,3,3
96905,2015-10-31,439575,Virginia,1,2,3
136932,2016-07-23,610803,Indiana,0,3,3
188660,2017-05-22,849701,Tennessee,0,3,3
188662,2017-05-22,898397,Oklahoma,3,0,3
96914,2015-10-31,440591,California,1,2,3
6010,2014-02-12,106215,North Carolina,3,0,3
55934,2015-01-31,286871,Florida,0,3,3
231203,2018-02-03,1042224,South Carolina,1,2,3
136776,2016-07-22,609685,Indiana,3,0,3
20962,2014-06-10,144755,Oregon,2,1,3
20077,2014-06-04,142583,Indiana,0,3,3
55115,2015-01-24,283722,California,2,1,3
136468,2016-07-20,607737,Virginia,0,3,3
97263,2015-11-02,441596,Nebraska,0,3,3
97265,2015-11-02,441139,Illinois,0,3,3
189564,2017-05-27,853275,Florida,0,3,3
136425,2016-07-19,606741,Missouri,0,3,3
189608,2017-05-27,856393,Illinois,0,3,3
189609,2017-05-27,853023,Florida,1,2,3
97322,2015-11-02,442774,Kansas,3,0,3
189647,2017-05-27,853444,North Carolina,1,2,3
55241,2015-01-25,283629,Maryland,0,3,3
231254,2018-02-04,1042488,Illinois,1,2,3
97351,2015-11-03,442801,Montana,1,2,3
226757,2018-01-06,1022379,Michigan,2,1,3
189746,2017-05-28,854440,Texas,1,2,3
136232,2016-07-18,607147,Texas,0,3,3
189808,2017-05-28,854515,Florida,2,1,3
238671,2018-03-25,1077257,Florida,3,0,3
189847,2017-05-28,854457,Michigan,0,3,3
189521,2017-05-27,853141,South Carolina,0,3,3
55244,2015-01-25,283953,Michigan,2,1,3
97042,2015-11-01,440356,Ohio,0,3,3
189313,2017-05-25,852227,California,0,3,3
189177,2017-05-25,852068,New Jersey,1,2,3
136705,2016-07-21,609081,Florida,1,2,3
55517,2015-01-27,285407,Louisiana,0,3,3
97087,2015-11-01,440632,California,2,1,3
189243,2017-05-25,851808,North Carolina,1,2,3
189260,2017-05-25,852580,Tennessee,1,2,3
5944,2014-02-11,105927,Louisiana,0,3,3
55356,2015-01-26,284816,Arizona,1,2,3
136589,2016-07-20,608451,New Jersey,1,2,3
231248,2018-02-03,1042191,Georgia,1,2,3
20983,2014-06-10,148603,Delaware,1,2,3
16297,2014-05-09,133704,California,0,3,3
55310,2015-01-26,284504,Minnesota,1,2,3
189375,2017-05-26,853105,Delaware,0,3,3
97174,2015-11-01,441087,South Carolina,0,3,3
97181,2015-11-01,440579,California,2,1,3
189415,2017-05-26,852258,Illinois,0,3,3
189417,2017-05-26,853227,Arkansas,3,0,3
135789,2016-07-16,605313,Alabama,1,2,3
191084,2017-06-03,858792,Missouri,2,1,3
134249,2016-07-06,596828,Maryland,0,3,3
193021,2017-06-15,868689,Illinois,0,3,3
192806,2017-06-14,866677,South Carolina,0,3,3
52461,2015-01-02,272869,Wisconsin,2,1,3
52424,2015-01-02,272739,Wisconsin,2,1,3
134647,2016-07-09,599153,Florida,2,1,3
238823,2018-03-25,1078312,Virginia,1,2,3
134616,2016-07-09,598901,Illinois,0,3,3
12045,2014-04-06,123235,Texas,3,0,3
99139,2015-11-15,447959,Illinois,1,2,3
192934,2017-06-15,868242,Alabama,2,1,3
99144,2015-11-15,448720,Georgia,0,3,3
5517,2014-02-07,105608,Ohio,1,2,3
52322,2015-01-01,272248,Texas,1,2,3
192968,2017-06-15,868533,Georgia,0,3,3
134565,2016-07-08,599239,Georgia,0,3,3
192975,2017-06-15,868339,Michigan,1,2,3
134557,2016-07-08,598877,Illinois,1,2,3
192982,2017-06-15,869000,Louisiana,2,1,3
134527,2016-07-08,599053,Mississippi,0,3,3
226447,2018-01-04,1020780,Missouri,0,3,3
192799,2017-06-14,867833,Georgia,0,3,3
52474,2015-01-03,273523,Oklahoma,3,0,3
52477,2015-01-03,273517,Alabama,0,3,3
98988,2015-11-14,447348,Tennessee,0,3,3
192499,2017-06-12,866149,California,2,1,3
134818,2016-07-10,599527,Florida,3,0,3
134809,2016-07-10,599322,Texas,1,2,3
192565,2017-06-12,865938,Michigan,0,3,3
52625,2015-01-04,274924,Pennsylvania,1,2,3
192583,2017-06-12,866020,Illinois,2,1,3
12025,2014-04-06,122746,Vermont,0,3,3
52611,2015-01-04,273800,California,3,0,3
192658,2017-06-13,877685,California,0,3,3
52478,2015-01-03,273735,Pennsylvania,3,0,3
192660,2017-06-13,866271,Nevada,3,0,3
98998,2015-11-14,448630,Mississippi,0,3,3
99004,2015-11-14,447599,Illinois,0,3,3
52532,2015-01-03,273153,Illinois,0,3,3
99046,2015-11-14,447786,North Carolina,1,2,3
52501,2015-01-03,273257,California,0,3,3
134707,2016-07-09,600242,West Virginia,0,3,3
52490,2015-01-03,273367,New Jersey,1,2,3
193012,2017-06-15,868194,Tennessee,3,0,3
52297,2015-01-01,272067,West Virginia,0,3,3
135739,2016-07-16,604689,Texas,0,3,3
5503,2014-02-07,106402,Colorado,3,0,3
99275,2015-11-16,449158,Ohio,1,2,3
12075,2014-04-06,122753,New York,0,3,3
16057,2014-05-07,133281,Kentucky,0,3,3
52079,2014-12-31,271962,Arizona,0,3,3
52062,2014-12-31,272126,North Carolina,0,3,3
134402,2016-07-07,599081,Louisiana,0,3,3
99298,2015-11-16,449136,Michigan,0,3,3
193489,2017-06-18,871044,Nevada,1,2,3
1630,2014-01-10,95015,Florida,1,2,3
99351,2015-11-16,449025,Louisiana,0,3,3
51859,2014-12-29,272151,Pennsylvania,1,2,3
134309,2016-07-06,596980,North Carolina,2,1,3
99380,2015-11-16,449063,Virginia,1,2,3
21373,2014-06-13,149684,Louisiana,0,3,3
238856,2018-03-26,1078366,Missouri,0,3,3
193588,2017-06-18,869909,Louisiana,3,0,3
226382,2018-01-04,1020788,Texas,0,3,3
99401,2015-11-17,448810,New York,0,3,3
193609,2017-06-18,869891,Virginia,1,2,3
52118,2014-12-31,271919,California,1,2,3
226400,2018-01-04,1022269,Kansas,3,0,3
193347,2017-06-17,869229,Illinois,0,3,3
193151,2017-06-16,869272,Indiana,2,1,3
52269,2015-01-01,272343,Ohio,0,3,3
193087,2017-06-15,868105,Ohio,2,1,3
193089,2017-06-15,868250,Kentucky,0,3,3
52268,2015-01-01,272935,New Jersey,0,3,3
12055,2014-04-06,122660,Missouri,1,2,3
52229,2015-01-01,272600,Washington,2,1,3
193134,2017-06-16,869222,Illinois,1,2,3
134513,2016-07-08,599033,California,3,0,3
193170,2017-06-16,869374,California,1,2,3
52147,2015-01-01,272097,North Carolina,1,2,3
193191,2017-06-16,868967,Mississippi,1,2,3
134490,2016-07-08,598960,Missouri,1,2,3
134474,2016-07-07,598115,Alabama,1,2,3
193240,2017-06-16,869330,District of Columbia,1,2,3
193262,2017-06-17,869455,Oklahoma,1,2,3
52174,2015-01-01,272281,Indiana,1,2,3
52158,2015-01-01,271979,California,1,2,3
193341,2017-06-17,869857,Illinois,0,3,3
98938,2015-11-13,447675,Maryland,3,0,3
192483,2017-06-12,865425,Kentucky,1,2,3
98917,2015-11-13,448215,Florida,0,3,3
52714,2015-01-05,274327,New York,0,3,3
53691,2015-01-13,278239,California,1,2,3
53669,2015-01-13,278227,Florida,2,1,3
231383,2018-02-05,1043120,Arizona,2,1,3
98213,2015-11-08,445944,Oklahoma,1,2,3
191555,2017-06-06,861415,California,0,3,3
98256,2015-11-09,444539,Ohio,0,3,3
98268,2015-11-09,444310,Kentucky,1,2,3
191578,2017-06-06,861364,Texas,2,1,3
191590,2017-06-06,861172,Pennsylvania,3,0,3
135441,2016-07-14,625564,Texas,3,0,3
98303,2015-11-09,444339,New York,1,2,3
135371,2016-07-13,603310,New Jersey,0,3,3
191703,2017-06-07,862745,Texas,0,3,3
53448,2015-01-11,278205,Alabama,0,3,3
191760,2017-06-07,861982,Maryland,1,2,3
53400,2015-01-11,277048,Oklahoma,0,3,3
53389,2015-01-11,276794,Pennsylvania,0,3,3
191773,2017-06-07,862301,Missouri,3,0,3
234568,2018-02-26,1057715,Minnesota,0,3,3
98195,2015-11-08,444527,Arizona,0,3,3
191435,2017-06-06,861827,Florida,0,3,3
5703,2014-02-09,106609,Louisiana,0,3,3
135683,2016-07-15,604979,California,0,3,3
234630,2018-02-27,1059516,Mississippi,0,3,3
191108,2017-06-04,859405,Massachusetts,2,1,3
191131,2017-06-04,859284,Illinois,0,3,3
21139,2014-06-11,145305,South Carolina,1,2,3
191143,2017-06-04,859959,Illinois,0,3,3
53929,2015-01-15,279147,District of Columbia,0,3,3
98056,2015-11-07,443629,Georgia,1,2,3
135711,2016-07-16,604193,Illinois,0,3,3
135662,2016-07-15,604048,District of Columbia,1,2,3
191395,2017-06-05,860630,Florida,0,3,3
135660,2016-07-15,604131,Pennsylvania,1,2,3
191254,2017-06-04,859837,Missouri,0,3,3
135628,2016-07-15,604140,Illinois,0,3,3
5715,2014-02-09,105520,California,2,1,3
191327,2017-06-05,861484,Michigan,0,3,3
191333,2017-06-05,860385,Indiana,1,2,3
53807,2015-01-14,278651,Florida,3,0,3
98138,2015-11-08,444592,Florida,0,3,3
53364,2015-01-10,276644,Georgia,1,2,3
53355,2015-01-10,276787,Pennsylvania,3,0,3
191841,2017-06-08,863333,Kentucky,1,2,3
21253,2014-06-12,145718,Ohio,0,3,3
192274,2017-06-11,864875,New York,0,3,3
52934,2015-01-06,274781,Illinois,2,1,3
98801,2015-11-12,447573,Florida,0,3,3
135055,2016-07-11,601243,Illinois,0,3,3
192298,2017-06-11,864825,Illinois,1,2,3
5598,2014-02-08,104804,Ohio,0,3,3
135001,2016-07-11,600082,Kansas,0,3,3
5595,2014-02-08,105258,Florida,2,1,3
231524,2018-02-06,1046208,Nevada,2,1,3
192226,2017-06-10,864484,Texas,0,3,3
192322,2017-06-11,865010,Florida,0,3,3
192323,2017-06-11,865029,Maryland,0,3,3
98849,2015-11-13,447682,Maryland,0,3,3
134944,2016-07-11,600905,Pennsylvania,1,2,3
52796,2015-01-05,274386,California,3,0,3
21264,2014-06-12,145489,Washington,0,3,3
234542,2018-02-26,1057956,Pennsylvania,1,2,3
52721,2015-01-05,274592,Tennessee,1,2,3
226617,2018-01-05,1021165,Ohio,0,3,3
135084,2016-07-11,600978,Texas,1,2,3
98455,2015-11-10,445501,Illinois,0,3,3
53157,2015-01-08,275405,Texas,3,0,3
53251,2015-01-09,277019,Nevada,0,3,3
135233,2016-07-12,601407,Virginia,0,3,3
53212,2015-01-09,276532,California,1,2,3
192024,2017-06-09,863826,New York,1,2,3
192032,2017-06-09,864238,New Jersey,2,1,3
135160,2016-07-12,601795,Ohio,0,3,3
53186,2015-01-09,276659,Pennsylvania,0,3,3
53164,2015-01-09,276231,Tennessee,1,2,3
53151,2015-01-08,276678,Texas,1,2,3
192216,2017-06-10,865043,Florida,0,3,3
238764,2018-03-25,1078897,South Carolina,3,0,3
192075,2017-06-09,867651,District of Columbia,0,3,3
226633,2018-01-06,1021930,Alabama,2,1,3
135136,2016-07-12,602607,Ohio,0,3,3
135135,2016-07-12,601021,Virginia,0,3,3
98695,2015-11-12,446745,California,2,1,3
135113,2016-07-12,601440,Florida,0,3,3
231484,2018-02-05,1043000,Florida,0,3,3
20079,2014-06-04,143163,Texas,1,2,3
235193,2018-03-02,1060772,Missouri,0,3,3
178341,2017-03-26,803422,Virginia,0,3,3
151169,2016-10-14,676395,Louisiana,1,2,3
18765,2014-05-26,139024,Illinois,0,3,3
75908,2015-06-20,360764,New Jersey,2,1,3
163099,2016-12-24,733154,Kansas,2,1,3
163108,2016-12-24,733350,Utah,1,2,3
163109,2016-12-24,733524,Alaska,2,1,3
228903,2018-01-20,1031342,Nevada,2,1,3
18768,2014-05-26,140040,New York,0,3,3
85036,2015-08-15,395566,South Carolina,0,3,3
85039,2015-08-15,396524,Virginia,1,2,3
163065,2016-12-24,733127,New York,0,3,3
75837,2015-06-19,360684,California,0,3,3
163242,2016-12-25,734343,Oregon,2,1,3
235794,2018-03-06,1064079,Illinois,0,3,3
163304,2016-12-25,734433,Michigan,0,3,3
75816,2015-06-19,360447,Ohio,2,1,3
18779,2014-05-26,139104,Ohio,1,2,3
151125,2016-10-14,676105,Louisiana,0,3,3
85106,2015-08-15,395376,Oregon,0,3,3
163074,2016-12-24,733492,Mississippi,2,1,3
75962,2015-06-20,361366,Georgia,1,2,3
164242,2016-12-30,738711,Texas,3,0,3
84934,2015-08-14,395112,Illinois,0,3,3
76144,2015-06-21,361715,New Jersey,0,3,3
9977,2014-03-20,116904,Texas,0,3,3
76139,2015-06-21,361533,California,1,2,3
162806,2016-12-22,732296,South Carolina,1,2,3
76124,2015-06-21,361520,Texas,2,1,3
76120,2015-06-21,361671,Michigan,0,3,3
8719,2014-03-10,113979,Alaska,2,1,3
162899,2016-12-23,733893,South Carolina,0,3,3
162934,2016-12-23,732289,California,1,2,3
151288,2016-10-15,676927,Florida,0,3,3
151332,2016-10-15,677487,California,2,1,3
76054,2015-06-21,361965,Tennessee,0,3,3
76044,2015-06-21,361664,Florida,3,0,3
76041,2015-06-21,361784,Louisiana,2,1,3
18751,2014-05-26,138951,Wisconsin,0,3,3
8704,2014-03-10,113713,Indiana,1,2,3
84982,2015-08-15,395086,Florida,0,3,3
76005,2015-06-20,361512,Illinois,0,3,3
85114,2015-08-16,396024,Louisiana,0,3,3
85130,2015-08-16,396836,Pennsylvania,0,3,3
163390,2016-12-26,734721,Illinois,0,3,3
85266,2015-08-16,395665,New Jersey,0,3,3
163791,2016-12-28,736438,Louisiana,1,2,3
163829,2016-12-28,735652,Texas,0,3,3
229954,2018-01-26,1036758,Texas,1,2,3
163858,2016-12-28,736721,Georgia,0,3,3
75337,2015-06-16,359524,Massachusetts,0,3,3
85239,2015-08-16,395727,Illinois,0,3,3
150820,2016-10-12,674416,Tennessee,0,3,3
163947,2016-12-29,738072,Illinois,0,3,3
150769,2016-10-12,674626,Ohio,0,3,3
8659,2014-03-09,113445,Tennessee,0,3,3
150756,2016-10-12,674681,Massachusetts,1,2,3
75181,2015-06-14,357962,Illinois,1,2,3
10057,2014-03-21,117183,South Carolina,2,1,3
150724,2016-10-12,675202,Illinois,0,3,3
75165,2015-06-14,357690,New York,0,3,3
75118,2015-06-14,357807,South Carolina,1,2,3
236959,2018-03-14,1069464,Alabama,2,1,3
85374,2015-08-17,396939,Illinois,0,3,3
85218,2015-08-16,396220,California,1,2,3
75480,2015-06-17,360204,Illinois,0,3,3
163758,2016-12-28,736485,Florida,1,2,3
150948,2016-10-13,676340,Illinois,0,3,3
75764,2015-06-19,360969,Florida,1,2,3
151055,2016-10-14,676109,Michigan,2,1,3
163478,2016-12-26,734589,Arizona,0,3,3
85162,2015-08-16,396107,New Jersey,3,0,3
75703,2015-06-18,360485,Illinois,1,2,3
75680,2015-06-18,360593,Indiana,1,2,3
163541,2016-12-27,735585,Louisiana,0,3,3
17685,2014-05-19,137116,Michigan,1,2,3
85166,2015-08-16,395794,Michigan,0,3,3
150992,2016-10-13,675009,California,3,0,3
163582,2016-12-27,735104,Louisiana,0,3,3
75644,2015-06-18,360508,Illinois,0,3,3
85185,2015-08-16,396649,Wisconsin,0,3,3
85186,2015-08-16,395784,North Carolina,0,3,3
163618,2016-12-27,736266,Missouri,1,2,3
75583,2015-06-17,359591,California,2,1,3
163716,2016-12-28,736258,Illinois,0,3,3
76158,2015-06-21,362910,New Mexico,0,3,3
151423,2016-10-16,677624,Arizona,1,2,3
84869,2015-08-14,395384,Wisconsin,1,2,3
84405,2015-08-11,392588,District of Columbia,0,3,3
84294,2015-08-10,391762,Michigan,0,3,3
161656,2016-12-14,726137,Indiana,0,3,3
76952,2015-06-27,365424,California,1,2,3
152181,2016-10-20,681768,Florida,3,0,3
236719,2018-03-12,1081985,New York,0,3,3
161718,2016-12-15,726568,Indiana,1,2,3
161727,2016-12-15,726663,Maryland,0,3,3
84401,2015-08-11,392388,California,1,2,3
152024,2016-10-19,680447,Florida,0,3,3
228946,2018-01-20,1031381,Wisconsin,2,1,3
76888,2015-06-26,364187,Tennessee,0,3,3
161810,2016-12-16,727323,Illinois,0,3,3
236723,2018-03-12,1068584,Maryland,0,3,3
161820,2016-12-16,728435,Arkansas,0,3,3
76882,2015-06-26,364645,Alaska,0,3,3
152009,2016-10-19,684886,Missouri,0,3,3
152002,2016-10-19,679812,Kentucky,0,3,3
84410,2015-08-11,393096,Indiana,0,3,3
76994,2015-06-27,364785,Michigan,3,0,3
161475,2016-12-13,726528,Arizona,3,0,3
76998,2015-06-27,365113,Michigan,0,3,3
152315,2016-10-20,681023,Louisiana,1,2,3
77288,2015-06-29,366216,New York,1,2,3
161151,2016-12-11,723863,Louisiana,2,1,3
161227,2016-12-12,724544,Nevada,0,3,3
8870,2014-03-11,113859,Florida,0,3,3
161239,2016-12-12,723766,Georgia,1,2,3
161252,2016-12-12,723852,Georgia,1,2,3
152418,2016-10-21,681388,Kentucky,0,3,3
77196,2015-06-28,365610,Louisiana,1,2,3
84204,2015-08-10,392290,Kansas,2,1,3
84216,2015-08-10,391450,Delaware,1,2,3
161315,2016-12-12,725505,Pennsylvania,0,3,3
152374,2016-10-21,681531,Pennsylvania,0,3,3
161319,2016-12-12,723812,Louisiana,0,3,3
77088,2015-06-28,365331,Alabama,3,0,3
152345,2016-10-21,681773,Georgia,0,3,3
161405,2016-12-13,725962,New Jersey,0,3,3
161457,2016-12-13,725548,Tennessee,1,2,3
84435,2015-08-11,393175,Florida,3,0,3
84450,2015-08-11,392770,Texas,1,2,3
76183,2015-06-21,361631,Michigan,0,3,3
162492,2016-12-20,730314,Texas,1,2,3
162334,2016-12-19,729725,New York,0,3,3
151626,2016-10-16,678089,Arizona,3,0,3
236738,2018-03-12,1068590,Maryland,0,3,3
76386,2015-06-23,362983,Illinois,1,2,3
76367,2015-06-23,362988,Illinois,0,3,3
162457,2016-12-20,731225,Arkansas,0,3,3
162470,2016-12-20,729692,Tennessee,0,3,3
18712,2014-05-26,147053,Illinois,1,2,3
151494,2016-10-16,677791,Missouri,1,2,3
151967,2016-10-19,679868,West Virginia,3,0,3
18716,2014-05-26,147014,Illinois,0,3,3
162560,2016-12-20,730355,Tennessee,1,2,3
76304,2015-06-22,362095,Texas,1,2,3
76263,2015-06-22,362453,Florida,0,3,3
84846,2015-08-14,395102,Illinois,0,3,3
151450,2016-10-16,677670,Georgia,0,3,3
162715,2016-12-21,731910,Oregon,2,1,3
18723,2014-05-26,139953,Louisiana,0,3,3
84706,2015-08-13,394851,Maryland,3,0,3
84671,2015-08-13,394264,New York,1,2,3
229794,2018-01-25,1035669,Florida,1,2,3
162229,2016-12-18,728364,Pennsylvania,1,2,3
161959,2016-12-17,728805,Michigan,3,0,3
84493,2015-08-12,394137,Missouri,1,2,3
84510,2015-08-12,393829,Massachusetts,2,1,3
84511,2015-08-12,393825,Massachusetts,1,2,3
84543,2015-08-12,394130,Missouri,0,3,3
8796,2014-03-11,113894,Alabama,0,3,3
18680,2014-05-26,140173,Louisiana,0,3,3
8791,2014-03-11,220197,Pennsylvania,1,2,3
18681,2014-05-26,139457,Florida,3,0,3
229789,2018-01-25,1035421,Arizona,0,3,3
162131,2016-12-17,728282,Mississippi,3,0,3
